,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
15446,NM_014975.3,MAST1,0.684792387,0.370771339,1,0.895029461,6.885224794
4782,NM_014976.2,PDCD11,0.094280179,0.678796385,1,0.414106129,49.78733816
9080,NM_014977.3,ACIN1,-0.555511471,0.627496819,1,-0.485253101,12.13736425
33050,NM_014978.3,SORCS3,NA,NA,NA,NA,0
38116,NM_014979.4,SV2C,NA,NA,NA,NA,0
22145,NM_014980.3,STXBP5L,0,1,1,0,0.030093297
22031,NM_014981.2,MYH15,-0.142538479,0.929515523,1,-0.088454404,0.862710035
9553,NM_014982.3,PCNX1,-0.091385409,0.756013193,1,-0.310720392,22.38558657
25027,NM_014983.3,HMGXB3,0.23271786,0.449612337,1,0.756061478,32.47827215
14233,NM_014984.4,CEP131,3.074020062,0.327759349,1,0.978637044,0.470308245
10361,NM_014985.4,CEP152,-0.134926875,0.874921643,1,-0.157410114,7.378657334
37783,NM_014988.5,LIMCH1,NA,NA,NA,NA,0
38584,NM_014989.5,RIMS1,NA,NA,NA,NA,0
9241,NM_014990.3,RALGAPA1,-0.604350816,0.112486785,1,-1.587114186,14.14764636
9402,NM_014992.2,DAAM1,1.271244012,0.415572672,1,0.814126175,1.384758358
10238,NM_014994.3,MAPKBP1,1.545869418,0.237304895,1,1.181750044,3.260795013
28204,NM_014997.4,KLHDC10,-0.071294644,0.755092416,1,-0.311931719,37.4329334
7814,NM_014999.4,RAB21,0.043878556,0.89711959,1,0.129300862,16.74594688
7128,NM_015000.4,STK38L,0.186872343,0.460044437,1,0.738773679,34.31422824
949,NM_015001.3,SPEN,0.13115214,0.48369841,1,0.700366567,118.3112408
8187,NM_015002.3,FBXO21,-0.340665503,0.231644673,1,-1.196132971,25.79037101
21480,NM_015004.4,EXOSC7,-0.265089537,0.100305126,1,-1.643376177,82.18196476
10003,NM_015005.3,CEP170B,0.228694409,0.787816904,1,0.269146557,5.498712442
37520,NM_015008.5,TMCC1,NA,NA,NA,NA,0
21930,NM_015009.3,PDZRN3,0.451898217,0.675373714,1,0.41878439,1.659441005
34374,NM_015011.3,MYO16,NA,NA,NA,NA,0
5327,NM_015012.4,TMEM41B,0.101243356,0.728004729,1,0.347780908,24.56325384
617,NM_015013.4,KDM1A,-0.260815758,0.016969563,0.880079468,-2.387366547,228.9419664
3556,NM_015014.4,RBM34,-0.037662422,0.768250928,1,-0.294663526,120.0297281
15083,NM_015015.3,KDM4B,0.461840934,0.393073247,1,0.854057291,11.47627236
15609,NM_015016.2,MAST3,0.331841878,0.614744343,1,0.503312837,5.340405089
12234,NM_015020.3,PHLPP2,-0.208541731,0.690735861,1,-0.397856643,6.85386208
26284,NM_015021.3,ZNF292,0.605792251,0.05196728,1,1.943404696,25.90089565
1208,NM_015023.5,WDTC1,-1.615985553,0.339127513,1,-0.955890591,1.27602782
28702,NM_015024.5,XPO7,-0.324907958,0.029698736,1,-2.174085216,92.41988515
36227,NM_015025.4,MYT1L,NA,NA,NA,NA,0
7718,NM_015026.3,MON2,0.52910048,0.433351902,1,0.783468742,5.461954476
11470,NM_015027.4,PDXDC1,0.94822206,0.471110583,1,0.720673237,24.07217441
22604,NM_015028.4,TNIK,0.693691369,0.811346962,1,0.238688723,0.491412715
23223,NM_015030.2,FRYL,-0.01937856,0.9602115,1,-0.049888176,13.91548301
8541,NM_015032.4,PDS5B,0.012472133,0.965671753,1,0.043037359,24.95113543
30704,NM_015033.3,FNBP1,-0.248924795,0.5222134,1,-0.639937243,13.01596583
19640,NM_015035.4,ZHX3,0.394122875,0.279815509,1,1.080733878,13.5643398
6361,NM_015036.3,ENDOD1,-0.167999654,0.628512718,1,-0.48382127,14.97838375
1481,NM_015038.2,MACF1,-0.089602357,0.834163405,1,-0.209364882,10.81725367
3119,NM_015039.4,NMNAT2,-0.044177081,0.940706791,1,-0.074381547,5.28338929
18800,NM_015040.4,PIKFYVE,-0.319376863,0.214759336,1,-1.240584352,32.84378985
11346,NM_015041.3,CLUAP1,0.028507528,0.930587512,1,0.087105678,17.60220144
10534,NM_015042.2,ZNF609,0.188993648,0.480237569,1,0.705920515,25.331088
25370,NM_015043.4,TBC1D9B,0.488339227,0.329912613,1,0.974289911,31.96622622
11598,NM_015044.4,GGA2,0.173566811,0.353894273,1,0.927062137,54.87033964
4475,NM_015045.5,WAPL,0.01837758,0.926476006,1,0.092279461,58.65049149
30740,NM_015046.7,SETX,0.247330245,0.508319182,1,0.661457156,14.04915672
984,NM_015047.3,EMC1,-0.017321482,0.962572133,1,-0.046926092,35.18733262
18712,NM_015049.3,TRAK2,0.198986579,0.507221334,1,0.663170545,20.83958159
570,NM_015050.3,CMTR1,0.442806163,0.013715328,0.769959261,2.464633972,74.24569369
30280,NM_015051.3,ERP44,-0.102653794,0.692385674,1,-0.395619602,28.56563372
27269,NM_015052.5,HECW1,-1.991680495,0.400331592,1,-0.841029171,0.433138425
7971,NM_015054.2,UHRF1BP1L,0.062417206,0.821479934,1,0.225641921,27.14823048
5333,NM_015055.4,SWAP70,0.083316051,0.788996529,1,0.267613901,20.72729137
20208,NM_015056.3,RRP1B,-0.024096841,0.871233738,1,-0.162091578,88.07952683
8789,NM_015057.5,MYCBP2,0.163223844,0.5124114,1,0.655087531,34.21192544
8611,NM_015058.2,VWA8,-0.096513544,0.730239397,1,-0.344807097,25.09085412
10491,NM_015059.2,TLN2,-0.134445967,0.839805129,1,-0.202142749,4.053800947
27216,NM_015060.3,AVL9,-0.023074892,0.927050131,1,-0.091556856,30.53883052
4740,NM_015062.5,PPRC1,0.253097293,0.520844106,1,0.642044783,25.65912541
16452,NM_015063.3,SLC8A2,2.309124041,0.73100761,1,0.343785494,0.156161943
6431,NM_015065.3,EXPH5,0.474510097,0.430215016,1,0.788823767,6.253968564
27728,NM_015068.3,PEG10,1.201893697,0.092334154,1,1.683211506,7.411834564
8662,NM_015070.6,ZC3H13,-0.054194214,0.924357072,1,-0.094946814,5.988702467
24955,NM_015071.6,ARHGAP26,0.57952563,0.381397224,1,0.875324764,4.521027636
9685,NM_015072.5,TTLL5,0.153316722,0.513288516,1,0.653725741,33.14233876
16037,NM_015073.3,SIPA1L3,0.533884974,0.404453816,1,0.833693332,6.318972741
870,NM_015074.3,KIF1B,0.064695314,0.828059437,1,0.217191079,21.42230745
31273,NM_015075.2,IQSEC2,0.354410306,0.553347985,1,0.592750731,6.373205573
26417,NM_015076.5,CDK19,0.042911526,0.950839335,1,0.061652792,4.404103416
13082,NM_015077.4,SARM1,0.024446574,0.952275262,1,0.059849799,10.60034067
10813,NM_015079.6,TBC1D2B,-0.531048164,0.712242931,1,-0.368845442,1.497092932
5882,NM_015080.4,NRXN2,-1.096863749,0.871228948,1,-0.162097661,0.099351252
24755,NM_015082.2,FSTL4,0.076609173,0.888028535,1,0.140799251,6.296644871
24321,NM_015084.3,MRPS27,-0.231464099,0.43578933,1,-0.779323236,77.5183314
12564,NM_015085.5,RAP1GAP2,0.283962805,0.813321887,1,0.236142769,3.880900284
7307,NM_015086.2,DDN,0.543908944,0.431306087,1,0.786958625,3.224590935
8561,NM_015087.5,SPART,-0.41627973,0.691031348,1,-0.397455836,9.195897745
20814,NM_015088.3,TNRC6B,0.171997578,0.701424719,1,0.383397955,10.12790928
26031,NM_015089.4,CUL9,0.258113145,0.662223059,1,0.436845969,14.03949005
9287,NM_015091.4,TOGARAM1,0.191315844,0.864471387,1,0.17068509,2.655228548
20389,NM_015094.3,HIC2,0.38548312,0.451006311,1,0.753738414,7.670320466
21316,NM_015097.3,CLASP2,0,1,1,0,0.089658552
12657,NM_015099.4,CAMTA2,0.689003205,0.535523363,1,0.619596665,8.598999466
2516,NM_015100.4,POGZ,0.102700683,0.899009671,1,0.126912477,15.33885544
3130,NM_015101.4,COLGALT2,0.826685599,0.902764416,1,0.122169961,0.061297728
794,NM_015102.5,NPHP4,0.46558079,0.651416467,1,0.451795285,4.131430267
5910,NM_015104.3,ATG2A,-2.582033639,0.637529317,1,-0.471156029,0.353314086
21703,NM_015106.4,RAD54L2,-0.349570276,0.725863695,1,-0.350633002,4.401011374
31283,NM_015107.3,PHF8,0.061537678,0.908023201,1,0.115532324,6.541035432
30055,NM_015110.4,SMC5,-0.233986496,0.353479825,1,-0.927860714,32.86536108
25303,NM_015111.2,N4BP3,0.13619942,0.897921826,1,0.128287033,1.446543476
1670,NM_015112.3,MAST2,-0.107466886,0.780731709,1,-0.278365619,36.57355053
12590,NM_015113.4,ZZEF1,0.078623239,0.780175628,1,0.279090168,24.80295703
8389,NM_015114.3,ANKLE2,0.209986145,0.270901269,1,1.100989404,63.98734169
8671,NM_015116.3,LRCH1,-0.713680707,0.629500695,1,-0.482429745,1.044762804
29571,NM_015117.3,ZC3H3,0.825384456,0.456339831,1,0.744887337,3.572718531
17675,NM_015120.4,ALMS1,-0.184836535,0.550154547,1,-0.597528556,21.13429666
15598,NM_015122.3,FCHO1,0.826685599,0.902764416,1,0.122169961,0.093756748
21900,NM_015123.3,FRMD4B,0.117115453,0.790525682,1,0.265628049,9.572461753
20939,NM_015124.5,GRAMD4,0.227246827,0.70278837,1,0.381559175,5.323679149
31681,NM_015129.6,SEPTIN6,-0.106634407,0.600361929,1,-0.523880111,45.72930402
23734,NM_015130.3,TBC1D9,-0.338954752,0.276001571,1,-1.089345465,19.45185512
17271,NM_015131.3,WDR43,0.105126671,0.502583267,1,0.670430704,93.06686055
27055,NM_015132.5,SNX13,-0.164011963,0.612387183,1,-0.50666886,19.91985163
11203,NM_015133.5,MAPK8IP3,0.826685599,0.902764416,1,0.122169961,0.098532221
12934,NM_015134.4,MPRIP,0.182787817,0.473531647,1,0.716744688,34.43970007
28258,NM_015135.3,NUP205,-0.271850139,0.064995187,1,-1.845291221,128.1832612
37394,NM_015136.3,STAB1,NA,NA,NA,NA,0
29480,NM_015137.6,EFR3A,-0.156421301,0.944613043,1,-0.069473101,0.61483351
10230,NM_015138.4,RTF1,-0.04955729,0.810555618,1,-0.239709309,42.39700216
1899,NM_015139.3,SLC35D1,-0.172611586,0.637888954,1,-0.470652438,14.08888402
20901,NM_015140.4,TTLL12,0.633945997,0.317780544,1,0.999029206,24.48835681
23491,NM_015143.3,METAP1,-0.192313827,0.23823327,1,-1.179414234,84.87107738
12403,NM_015144.3,ZCCHC14,0.22511357,0.369410769,1,0.897577631,29.74318302
24736,NM_015146.2,SEPTIN8,0.572317446,0.031388925,1,2.152107036,53.42843103
17546,NM_015147.3,CEP68,0.756940953,0.160970763,1,1.401814113,12.17660409
19139,NM_015148.4,PASK,1.109088112,0.315910374,1,1.002897385,9.837638659
21218,NM_015150.2,RFTN1,-0.071366094,0.786834444,1,-0.270423524,27.07944218
20279,NM_015151.4,DIP2A,0.080933082,0.776924666,1,0.283328978,28.97632205
26179,NM_015153.4,PHF3,-0.091212911,0.76851778,1,-0.294314257,22.811458
10855,NM_015154.3,MESD,0.045667056,0.829792723,1,0.214967415,40.51323541
3651,NM_015155.3,LARP4B,0.145152974,0.483680199,1,0.700395736,43.11927268
9965,NM_015156.4,RCOR1,0.141623944,0.46682635,1,0.727652473,54.7412697
6597,NM_015157.4,PHLDB1,0,1,1,0,0.090495517
6179,NM_015159.3,FAM168A,0.251377972,0.689211417,1,0.399925463,17.99189635
30825,NM_015160.3,PMPCA,-0.041166882,0.906507926,1,-0.117444369,47.82341772
362,NM_015161.3,ARL6IP1,-0.351480207,0.003547118,0.31354763,-2.915858052,297.1592055
34781,NM_015162.5,ACSBG1,NA,NA,NA,NA,0
9319,NM_015163.5,TRIM9,0.189809401,0.483752216,1,0.70028039,25.77795183
942,NM_015164.4,PLEKHM2,0.527255607,0.3657803,1,0.904405731,20.41172859
16436,NM_015168.2,ZC3H4,0.552742765,0.207657175,1,1.260033786,10.0296887
29076,NM_015169.4,RRS1,0.138622121,0.601368672,1,0.522433305,24.78190006
11636,NM_015171.4,XPO6,0.083827493,0.726473271,1,0.349820689,64.60707701
3017,NM_015172.4,PRRC2C,-0.039238992,0.782535591,1,-0.276016243,137.411437
23130,NM_015173.4,TBC1D1,-0.306460786,0.229662335,1,-1.201229123,29.10057274
15032,NM_015174.2,ZFR2,0.449856466,0.777163767,1,0.28301705,0.686264036
21505,NM_015175.3,NBEAL2,0.470534417,0.751976908,1,0.316033728,1.078816327
3439,NM_015176.4,FBXO28,0.039969364,0.846572473,1,0.19349353,55.79000222
5688,NM_015177.2,DTX4,0.077490437,0.865737166,1,0.169075614,8.114470978
4614,NM_015179.4,RRP12,0.488723598,0.425288653,1,0.797279621,21.16004391
24264,NM_015183.3,MAST4,0,1,1,0,0.182512164
21220,NM_015184.5,PLCL2,0.078281559,0.805229957,1,0.246584299,21.54122333
31330,NM_015185.3,ARHGEF9,2.329336797,0.604217236,1,0.518345495,0.410610041
23115,NM_015187.5,SEL1L3,0.934364132,0.834443922,1,0.209005529,0.479736155
4554,NM_015188.2,TBC1D12,-0.174420876,0.64653728,1,-0.458577941,14.31175262
17647,NM_015189.3,EXOC6B,0.018185173,0.952869572,1,0.059103624,21.82059031
4356,NM_015190.5,DNAJC9,0.035512949,0.833549371,1,0.210151578,79.81014272
6445,NM_015191.3,SIK2,0.028006241,0.943872528,1,0.070403472,11.94949048
19318,NM_015192.4,PLCB1,-0.201949818,0.698097947,1,-0.387889313,8.464010098
29549,NM_015193.5,ARC,0.689928529,0.568702015,1,0.569964148,1.238513268
13208,NM_015194.3,MYO1D,-0.037973276,0.930037845,1,-0.087797223,42.11834735
10023,NM_015197.4,PACS2,0.407234657,0.626621561,1,0.486487507,8.34413469
27353,NM_015198.5,COBL,0.36500161,0.769912596,1,0.292489227,4.355567002
21209,NM_015199.4,ANKRD28,0.088714467,0.913783517,1,0.108267481,2.37861998
29623,NM_015201.5,BOP1,0.924445425,0.358333694,1,0.918544842,14.95834793
2429,NM_015203.4,RPRD2,0.799737705,0.066340009,1,1.836119338,9.1094296
27030,NM_015204.3,THSD7A,0,1,1,0,0.12135597
10843,NM_015206.3,MINAR1,0.277670024,0.661223005,1,0.438225252,4.40534851
1007,NM_015207.2,OTUD3,-0.098495418,0.662483727,1,-0.43648659,40.5063155
14391,NM_015208.5,ANKRD12,-0.367723107,0.613065248,1,-0.505702877,5.098708484
32078,NM_015209.2,KAZN,NA,NA,NA,NA,0
14388,NM_015210.4,MTCL1,0.182200023,0.646974793,1,0.457968889,12.93853902
5324,NM_015213.4,DENND5A,0.071109885,0.797459858,1,0.256635902,37.82317361
28890,NM_015214.3,DDHD2,-0.420632217,0.057562947,1,-1.899011632,49.80804699
32038,NM_015215.4,CAMTA1,NA,NA,NA,NA,0
24537,NM_015216.5,PPIP5K2,0.03683702,0.96583662,1,0.042830539,2.898482598
14121,NM_015219.5,EXOC7,0.20740756,0.75130249,1,0.316922393,18.46737888
4666,NM_015221.4,DNMBP,0.387145867,0.324271183,1,0.985718674,11.60636429
21818,NM_015224.3,TASOR,0.454682239,0.517997173,1,0.646435782,3.931375248
30083,NM_015225.3,PRUNE2,0.014097697,0.978975338,1,0.026353557,6.885775789
11428,NM_015226.3,CLEC16A,0.147785856,0.742393243,1,0.328685728,9.46641083
20251,NM_015227.6,POFUT2,0.52392016,0.420241925,1,0.806001602,5.350604954
35182,NM_015229.4,CLUH,NA,NA,NA,NA,0
23125,NM_015230.4,ARAP2,-0.00664324,0.989476535,1,-0.01318959,7.704632279
5638,NM_015231.2,NUP160,-0.060375724,0.762716815,1,-0.30191506,51.03331172
8503,NM_015233.6,MTUS2,0.448195891,0.790123804,1,0.26614985,0.587028849
26117,NM_015234.5,ADGRF5,2.705745174,0.258007371,1,1.131113385,0.421747955
4167,NM_015235.3,CSTF2T,0.097913069,0.614538773,1,0.503605292,47.3945243
23280,NM_015236.6,ADGRL3,-1.996508482,0.603404311,1,-0.519511191,0.313328943
2061,NM_015237.4,BTBD8,-0.306905294,0.504757779,1,-0.667022473,9.870229832
25178,NM_015238.3,WWC1,0.067621287,0.906461027,1,0.117503555,7.056761633
20302,NM_015241.3,MICAL3,0.343433845,0.566134912,1,0.573753067,11.10536289
25891,NM_015245.3,ANKS1A,0.192398417,0.552220988,1,0.594435325,21.12352242
11379,NM_015246.4,MGRN1,0.491959241,0.431063964,1,0.787372289,10.30048947
30196,NM_015250.4,BICD2,0.118686914,0.76288865,1,0.301689662,12.32601217
12338,NM_015251.3,ATMIN,0.394516069,0.450050716,1,0.755330477,8.176195056
36345,NM_015252.5,EHBP1,NA,NA,NA,NA,0
28837,NM_015254.4,KIF13B,0.10956844,0.801786614,1,0.251035563,9.243093146
24706,NM_015256.4,ACSL6,0,1,1,0,0.063312122
7630,NM_015257.3,NEMP1,-0.529943003,0.273153895,1,-1.09582836,12.63749094
30386,NM_015258.2,FKBP15,0.110338097,0.785612649,1,0.272012186,10.02418035
20225,NM_015259.6,ICOSLG,0.295331627,0.8850515,1,0.144568587,0.692310107
15562,NM_015260.4,SIN3B,0.086425378,0.875289245,1,0.156943667,6.160697723
6779,NM_015261.3,NCAPD3,0.118183121,0.72158347,1,0.356343322,22.74676525
32871,NM_015262.3,WASHC2C,NA,NA,NA,NA,0
18641,NM_015265.4,SATB2,-0.895250992,0.111313881,1,-1.592315281,13.5476035
19768,NM_015266.3,SLC9A8,0.603388062,0.249530635,1,1.151490174,6.470479057
8122,NM_015267.4,CUX2,0.018173329,0.973886392,1,0.032734399,5.493271429
22334,NM_015268.4,DNAJC13,-0.021956906,0.937528458,1,-0.078376636,26.72063936
1761,NM_015269.2,TUT4,0.170759671,0.703312576,1,0.380852668,12.8042844
7296,NM_015270.5,ADCY6,0.292930949,0.467990358,1,0.72575275,25.19343463
23805,NM_015271.5,TRIM2,0.190284708,0.599703457,1,0.524827005,15.35010385
11870,NM_015272.5,RPGRIP1L,-0.070519761,0.892791728,1,-0.134772527,6.973877689
23010,NM_015274.3,MAN2B2,0.774619777,0.632325736,1,0.478455927,1.860770831
8021,NM_015275.3,WASHC4,0.281903864,0.240704945,1,1.173226607,33.96997491
13053,NM_015276.2,USP22,-0.058413273,0.813318523,1,-0.236147105,171.8155809
14737,NM_015277.6,NEDD4L,-0.121532808,0.936573307,1,-0.07957748,0.965915206
26669,NM_015278.5,SASH1,-1.032986449,0.613921964,1,-0.504483059,0.596519946
34055,NM_015279.2,TBC1D30,NA,NA,NA,NA,0
18128,NM_015282.3,CLASP1,-0.417590288,0.488935612,1,-0.692002734,5.666986051
1576,NM_015284.4,SZT2,0.195436059,0.739457744,1,0.33257152,5.356352754
11033,NM_015286.6,SYNM,-0.447231368,0.60592558,1,-0.515898102,4.266356329
24771,NM_015288.6,JADE2,-1.9909847,0.767817522,1,-0.29523087,0.065330752
939,NM_015291.4,DNAJC16,-0.137691359,0.732309478,1,-0.342055031,11.61138
13810,NM_015294.6,TRIM37,0.055581249,0.965938998,1,0.042702109,7.436921706
34346,NM_015296.3,DOCK9,NA,NA,NA,NA,0
29926,NM_015297.3,PHF24,-0.137148131,0.902468972,1,-0.122543027,1.238198913
9180,NM_015299.3,KHNYN,2.38844658,0.384554257,1,0.869535578,0.963024893
15898,NM_015302.2,HAUS5,0.483812555,0.134962416,1,1.494816203,48.0179257
9694,NM_015305.4,ANGEL1,0.202722466,0.428509574,1,0.791744664,29.8228889
1819,NM_015306.3,USP24,-0.089731723,0.656114813,1,-0.445283607,54.36828051
10083,NM_015307.1,FAM189A1,0.062499536,0.925575581,1,0.093412852,4.07278372
5637,NM_015308.5,FNBP4,-0.216478878,0.502898829,1,-0.669935625,80.23392751
28693,NM_015310.4,PSD3,-0.163158979,0.608976386,1,-0.511535145,20.62954723
18938,NM_015311.3,OBSL1,1.700437182,0.432276397,1,0.785302216,0.866645829
6658,NM_015313.3,ARHGEF12,-0.397139834,0.710726853,1,-0.370880079,1.942298855
27234,NM_015314.3,KIAA0895,0.853416885,0.270904465,1,1.10098206,5.24957212
9989,NM_015316.3,PPP1R13B,0.245699973,0.361192723,1,0.913094728,24.43299968
15161,NM_015318.4,ARHGEF18,0.367050523,0.565739798,1,0.574336968,4.339120991
7447,NM_015319.2,TNS2,0.347522647,0.771847996,1,0.289958487,1.478769687
18185,NM_015320.4,ARHGEF4,1.073661796,0.134731552,1,1.495701144,3.797855875
15653,NM_015321.3,CRTC1,0.025341307,0.975937736,1,0.030162149,2.29869437
10615,NM_015322.5,FEM1B,-0.056444016,0.745882921,1,-0.324072797,86.96416407
26327,NM_015323.5,UFL1,-0.473215672,0.043735467,1,-2.016617291,40.71594911
5258,NM_015324.4,RRP8,0.314010374,0.434866063,1,0.780891924,10.6460374
23973,NM_015325.3,ICE1,0.004439973,0.983107226,1,0.021173535,44.67340353
2784,NM_015327.3,SMG5,0.290575797,0.418404882,1,0.80919171,78.28614678
28189,NM_015328.4,AHCYL2,0.868432355,0.845613764,1,0.194717944,0.410841263
15699,NM_015329.4,MAU2,0.602548228,0.336489458,1,0.961124727,15.55429527
2861,NM_015331.3,NCSTN,-0.055542826,0.814793827,1,-0.23424623,47.93159328
27303,NM_015332.4,NUDCD3,-0.014474697,0.959610142,1,-0.050642819,37.03540581
19480,NM_015338.6,ASXL1,0.046456751,0.93258664,1,0.084590892,9.106992743
19791,NM_015339.5,ADNP,0.089675519,0.771094761,1,0.290943199,25.54899139
21486,NM_015340.4,LARS2,0.09212275,0.784899048,1,0.272940377,20.10549148
17849,NM_015341.5,NCAPH,0.115339046,0.726956094,1,0.349177451,29.43415702
24241,NM_015342.4,PPWD1,-0.277641038,0.098690872,1,-1.651233661,82.79840982
514,NM_015343.5,CTDNEP1,4.971120191,0.01148543,0.712252455,2.52757192,1.49087831
28841,NM_015344.3,LEPROTL1,-0.107789552,0.672104448,1,-0.423261545,32.8658661
9506,NM_015346.4,ZFYVE26,0.119819469,0.754111939,1,0.313222087,11.9668089
34250,NM_015347.5,RIMBP2,NA,NA,NA,NA,0
17879,NM_015348.2,TMEM131,-0.101743209,0.695523565,1,-0.39137027,28.4400824
2047,NM_015350.4,LRRC8B,0.262461019,0.856133694,1,0.181297977,0.742826997
9548,NM_015351.2,TTC9,-0.214468704,0.579467454,1,-0.554162771,12.82674729
19478,NM_015352.2,POFUT1,0.156827123,0.474446266,1,0.715263455,39.58577342
14049,NM_015353.3,KCTD2,0.098554692,0.713017753,1,0.36780619,28.71597009
30677,NM_015354.3,NUP188,-0.048201508,0.82127236,1,-0.225908792,48.52028959
13197,NM_015355.4,SUZ12,0.044044991,0.793141974,1,0.262232791,108.2425691
29595,NM_015356.5,SCRIB,2.133259715,0.347816637,1,0.938832719,1.418806999
20115,NM_015358.3,MORC3,0.123216692,0.5946572,1,0.532099332,41.91668311
28732,NM_015359.6,SLC39A14,0.50358043,0.60569984,1,0.516221322,2.700031014
24170,NM_015360.5,MTREX,-0.192331575,0.220694233,1,-1.22468419,113.6885485
18230,NM_015361.4,R3HDM1,1.446598442,0.079861008,1,1.751493105,8.891645401
12727,NM_015362.4,ELP5,-0.997139902,0.238932404,1,-1.177659438,39.34502468
36150,NM_015363.5,ZIM2,NA,NA,NA,NA,0
29148,NM_015364.5,LY96,-1.991028043,0.73059101,1,-0.344339463,0.247521432
31619,NM_015365.3,AMMECR1,-0.106015645,0.771178487,1,-0.29083373,17.99688633
20911,NM_015366.4,PRR5,-0.112025448,0.972179448,1,-0.034874959,0.87853513
20297,NM_015367.4,BCL2L13,-0.089610219,0.684470726,1,-0.406370045,37.71606772
6348,NM_015368.4,PANX1,-0.165977427,0.615677195,1,-0.501986248,17.5409933
37145,NM_015370.1,C22orf31,NA,NA,NA,NA,0
20653,NM_015372.2,YWHAH-AS1,0.79497231,0.782772344,1,0.275708008,0.372064337
20780,NM_015374.3,SUN2,0.698921556,0.608126485,1,0.512749605,12.19492133
3278,NM_015375.3,DSTYK,0.375431856,0.21455518,1,1.2411369,20.04224996
910,NM_015378.4,VPS13D,1.077408522,0.16273288,1,1.395938949,6.616683781
27755,NM_015379.5,BRI3,0.01683175,0.967460691,1,0.040793288,53.15436686
594,NM_015380.5,SAMM50,-0.336098486,0.015536235,0.836433768,-2.419631674,118.0425145
20943,NM_015381.7,TAFA5,-1.096863749,0.871228948,1,-0.162097661,0.162891019
9205,NM_015382.4,HECTD1,-0.327017268,0.058137469,1,-1.894659932,89.95355887
2382,NM_015383.2,NBPF14,0.062739139,0.790653687,1,0.265461861,36.91268651
24062,NM_015384.5,NIPBL,0.146553084,0.521111216,1,0.641633439,42.05078693
4570,NM_015385.4,SORBS1,0.087146666,0.911179394,1,0.11155104,3.356021601
12205,NM_015386.3,COG4,0.159282252,0.423428162,1,0.800487916,86.19457584
18633,NM_015387.5,MOB4,0.079275271,0.720789126,1,0.357404343,37.90268317
26055,NM_015388.4,YIPF3,0.268913678,0.521528979,1,0.640990309,61.48790411
396,NM_015391.4,ANAPC13,-0.623897081,0.005287843,0.42728707,-2.788954905,121.9620961
30858,NM_015392.4,NPDC1,0.816914723,0.390442302,1,0.858815523,6.780851356
23346,NM_015393.4,PARM1,-0.110678732,0.728513729,1,-0.34710328,17.95779748
8406,NM_015394.5,ZNF10,-0.034261709,0.938594053,1,-0.077037073,9.865427489
27754,NM_015395.3,TECPR1,0.690565897,0.420644327,1,0.805303908,3.898012662
22394,NM_015396.6,ARMC8,0.771608896,0.446652841,1,0.761007076,3.939039765
29892,NM_015397.4,DCAF12,-0.117749732,0.498878651,1,-0.676255169,68.06295517
6011,NM_015399.4,BRMS1,0.707777954,0.252773719,1,1.143638186,17.17551788
33946,NM_015401.5,HDAC7,NA,NA,NA,NA,0
30418,NM_015404.4,WHRN,0.905277545,0.593762663,1,0.53339141,1.182612042
21724,NM_015407.5,ABHD14A,0.547044248,0.58633212,1,0.544158917,3.36687978
8372,NM_015409.5,EP400,0.01740176,0.950850876,1,0.0616383,23.97396327
27407,NM_015411.4,SUMF2,0.286550833,0.904767758,1,0.119640725,37.46770587
22072,NM_015412.4,NEPRO,-0.269312667,0.346812424,1,-0.940790121,25.03109198
15102,NM_015414.4,RPL36,0.718336205,0.2469237,1,1.15785381,35.34956235
2978,NM_015415.3,MPC2,-2.2864769,0.09785551,1,-1.655340193,28.45234746
7395,NM_015416.5,LETMD1,2.383040397,0.722641577,1,0.354930609,0.094304698
19276,NM_015417.5,SPEF1,2.308596738,0.401281425,1,0.839334862,0.375162306
40031,NM_015419.4,MXRA5,NA,NA,NA,NA,0
277,NM_015420.7,DCAF13,-0.66647617,0.001108382,0.128353678,-3.261464909,74.71909863
11408,NM_015421.4,TMEM186,-0.126539537,0.600226218,1,-0.524075228,33.34032357
6409,NM_015423.3,AASDHPPT,-0.223037833,0.193621242,1,-1.299940851,95.48588158
