,targeet_id,symbol,log2FC,pvalue,padj,statistic,baseMean
28064,NM_001318322.2,HSPA12B,-1.034312707,0.891228917,NA,-0.136749354,0.225163354
28065,NM_001197327.2,HSPA12B,NA,NA,NA,NA,0
28066,NM_052970.5,HSPA12B,NA,NA,NA,NA,0
28067,NM_001258430.2,C20orf27,0,1,NA,0,0.097959665
28068,NM_001039140.3,C20orf27,-1.481539042,0.349517255,NA,-0.935526069,4.5902427
28069,NM_015417.5,SPEF1,0,1,NA,0,0.375162306
28070,NM_001204447.2,AP5S1,0.975864946,0.784726234,NA,0.273165193,1.290982911
28071,NM_018347.3,AP5S1,-1.686897421,0.238376291,NA,-1.179054963,5.307574215
28072,NM_001324192.1,PANK2,-0.020172141,0.969038572,NA,-0.038814139,7.758995149
28073,NM_001324191.2,PANK2,1.988379721,0.214418956,NA,1.241505803,1.259321428
28074,NM_007219.5,RNF24,0,1,NA,0,0.156543857
28075,NM_001321749.2,RNF24,0,1,NA,0,0.03020136
28076,NM_001134338.3,RNF24,-0.386937789,0.600058018,NA,-0.524317082,6.019168905
28077,NM_001134337.3,RNF24,0.492309199,0.629530675,NA,0.482387534,3.204880332
28078,NM_175841.3,SMOX,NA,NA,NA,NA,0
28079,NM_175840.3,SMOX,-3.738272188,0.1349103,NA,-1.495015873,1.176151853
28080,NM_175842.3,SMOX,0,1,NA,0,0.095049125
28081,NM_175839.3,SMOX,-1.080692731,0.409637468,NA,-0.824531776,3.996174292
28082,NM_000678.4,ADRA1D,NA,NA,NA,NA,0
28083,NM_001080121.3,PRNP,2.519451335,0.372800095,NA,0.891240623,1.265880234
28084,NM_001080123.3,PRNP,-1.034380277,0.891221855,NA,-0.136758288,0.154499521
28085,NM_012409.4,PRND,0.396976441,0.902643706,NA,0.122322383,0.375848461
28086,NM_203327.2,SLC23A2,0,1,NA,0,0.491484241
28087,NM_002592.2,PCNA,0.030454338,0.985565384,NA,0.018092095,4.586469424
28088,NM_001303479.2,SHLD1,-0.080199076,0.937516187,NA,-0.078392063,1.941861266
28089,NM_152504.4,SHLD1,-0.486820052,0.580182822,NA,-0.553117693,3.753028485
28090,NM_001819.3,CHGB,0.2492389,0.659957947,NA,0.439971227,7.844946619
28091,NM_019095.6,CRLS1,-2.515469096,0.373484928,NA,-0.889964538,0.439090278
28092,NM_001323563.2,CRLS1,1.355562992,0.857736417,NA,0.179256353,0.08797647
28093,NM_001323561.2,CRLS1,0,1,NA,0,0.536104371
28094,NM_152611.5,LRRN4,NA,NA,NA,NA,0
28095,NM_001200.4,BMP2,NA,NA,NA,NA,0
28096,NM_017545.3,HAO1,NA,NA,NA,NA,0
28097,NM_015192.4,PLCB1,0.31091373,0.566549538,NA,0.573140544,8.464010098
28098,NM_182734.3,PLCB1,0.138905722,0.797349414,NA,0.256778959,8.313302117
28099,NM_012261.4,LAMP5,-0.490303605,0.795690568,NA,-0.258928292,0.988001677
28100,NM_001303472.2,ANKEF1,0,1,NA,0,0.033751398
28101,NM_022096.6,ANKEF1,-1.039716104,0.766115485,NA,-0.297459813,0.841862339
28102,NM_001009608.3,SLX4IP,0.289371387,0.58148894,NA,0.551211147,8.166974369
28103,NM_181443.3,BTBD3,-0.073748089,0.947752456,NA,-0.065529454,3.121546129
28104,NM_001282554.1,BTBD3,0.920659999,0.460101574,NA,0.738679604,2.361916709
28105,NM_018327.4,SPTLC3,-1.924421459,0.525621796,NA,-0.634703523,0.673539811
28106,NM_080826.2,ISM1,0.515358601,0.697416325,NA,0.38881051,1.36795613
28107,NM_001352403.2,NDUFAF5,-1.076413844,0.561175555,NA,-0.581096296,0.829378148
28108,NM_024120.5,NDUFAF5,0.290559095,0.770511095,NA,0.291706427,2.685053745
28109,NM_001039375.3,NDUFAF5,1.355643828,0.857727953,NA,0.179267132,0.183716503
28110,NM_001352406.2,NDUFAF5,0.926861287,0.472655739,NA,0.718164703,1.287143054
28111,NM_001352407.2,NDUFAF5,0.513986803,0.579761057,NA,0.553733775,2.771920826
28112,NM_025229.2,SEL1L2,NA,NA,NA,NA,0
28113,NM_001271539.2,SEL1L2,NA,NA,NA,NA,0
28114,NM_080676.6,MACROD2,0,1,NA,0,0.027957144
28115,NM_001351663.2,MACROD2,0,1,NA,0,0.032768641
28116,NM_001351661.2,MACROD2,0.512214238,0.758235024,NA,0.30779934,0.772276089
28117,NM_198391.3,FLRT3,0.41960606,0.480907051,NA,0.704844437,6.047857071
28118,NM_001033087.2,MACROD2,NA,NA,NA,NA,0
28119,NM_001351664.2,MACROD2,NA,NA,NA,NA,0
28120,NM_024704.5,KIF16B,-0.362600069,0.544781796,NA,-0.605597902,7.271838931
28121,NM_001199865.2,KIF16B,1.094661125,0.515552062,NA,0.650217,1.581825304
28122,NM_001199866.2,KIF16B,0.50947704,0.465030671,NA,0.730588283,4.024296906
28123,NM_001201529.3,PCSK2,NA,NA,NA,NA,0
28124,NM_002594.5,PCSK2,NA,NA,NA,NA,0
28125,NM_001195.5,BFSP1,2.326188122,0.75633736,NA,0.310294045,0.15321695
28126,NM_001278606.2,BFSP1,0.826685516,0.290035334,NA,1.058044107,3.674625906
28127,NM_001161705.2,BFSP1,-2.923158219,0.334672273,NA,-0.964745552,2.212575617
28128,NM_001278607.2,BFSP1,-1.042480258,0.578521882,NA,-0.555545084,3.79834905
28129,NM_001011546.2,DSTN,-2.485956025,0.133711981,NA,-1.499623406,1.904649719
28130,NM_014426.4,SNX5,NA,NA,NA,NA,0
28131,NM_001310339.2,MGME1,-0.840201048,0.251587331,NA,-1.146502409,5.692156884
28132,NM_001303461.1,OVOL2,0,1,NA,0,0.226259124
28133,NM_021220.4,OVOL2,-1.079410808,0.609775069,NA,-0.510394558,0.88812745
28134,NM_001283005.2,ZNF133,0,1,NA,0,2.241147576
28135,NM_001352453.1,ZNF133,-1.034495421,0.719990383,NA,-0.358471647,1.836090822
28136,NM_001283006.2,ZNF133,-0.713995341,0.791858948,NA,-0.263897441,2.256873876
28137,NM_001283007.2,ZNF133,-4.838592026,0.005846621,NA,-2.756261642,3.393312785
28138,NM_001352451.2,ZNF133,0,1,NA,0,0.161363576
28139,NM_001282998.3,ZNF133,0,1,NA,0,0.662042968
28140,NM_001283004.3,ZNF133,-1.034442835,0.891215317,NA,-0.136766559,0.096618699
28141,NM_001083330.4,ZNF133,-2.935009031,0.695778031,NA,-0.391025982,0.192394479
28142,NM_001282999.3,ZNF133,0,1,NA,0,0.471636003
28143,NM_001283008.3,ZNF133,-0.955283362,0.382760497,NA,-0.872821283,2.679596974
28144,NM_001283002.3,ZNF133,-1.067956503,0.596307849,NA,-0.529717448,1.27862841
28145,NM_001282996.3,ZNF133,-1.090676523,0.884621287,NA,-0.145113466,0.224929977
28146,NM_001352463.2,ZNF133,-1.082880857,0.638081357,NA,-0.470383071,0.839732397
28147,NM_001352459.2,ZNF133,-1.034375431,0.891222362,NA,-0.136757647,0.160857329
28148,NM_001352454.2,ZNF133,2.968085316,0.351116414,NA,0.932425998,0.697681468
28149,NM_001352461.2,ZNF133,0,1,NA,0,0.088821755
28150,NM_003434.7,ZNF133,0,1,NA,0,0.270948278
28151,NM_001352452.2,ZNF133,2.997434274,0.688230049,NA,0.401258182,0.451061342
28152,NM_001352456.2,ZNF133,-2.931679595,0.347736306,NA,-0.938989168,0.983427567
28153,NM_001352464.2,ZNF133,0.869987762,0.605648524,NA,0.516294805,2.499680986
28154,NM_001352462.2,ZNF133,-0.250942231,0.881663928,NA,-0.148860224,1.053039393
28155,NM_001352460.2,ZNF133,-3.253548831,0.442213649,NA,-0.7684605,0.473600249
28156,NM_001352457.2,ZNF133,-2.515638226,0.616496805,NA,-0.500821426,0.422111624
28157,NM_001283001.3,ZNF133,-0.493002286,0.819227125,NA,-0.228539148,1.135783426
28158,NM_001352455.2,ZNF133,-0.489039654,0.455940996,NA,-0.745547187,6.75850907
28159,NM_001352458.2,ZNF133,1.350294872,0.292772826,NA,1.052058248,1.792939377
28160,NM_001352450.2,ZNF133,-0.810047231,0.548896495,NA,-0.599414522,1.418340006
28161,NM_001351683.2,DZANK1,-1.494194541,0.456745312,NA,-0.744216824,0.924806514
28162,NM_001367618.1,DZANK1,NA,NA,NA,NA,0
28163,NM_001367619.1,DZANK1,0.023709379,0.980300869,NA,0.024691708,3.237917556
28164,NM_001367611.1,DZANK1,-1.29579288,0.325431278,NA,-0.98335799,1.679446246
28165,NM_001367614.1,DZANK1,NA,NA,NA,NA,0
28166,NM_001351684.2,DZANK1,0.513141277,0.499200495,NA,0.675748251,4.275820528
28167,NM_001367612.1,DZANK1,0,1,NA,0,0.092318748
28168,NM_018152.3,DZANK1,0.510709752,0.772403495,NA,0.289232457,0.973468977
28169,NM_001367613.1,DZANK1,0,1,NA,0,0.091752711
28170,NM_001367617.1,DZANK1,NA,NA,NA,NA,0
28171,NM_001282526.2,POLR3F,-2.069312914,0.250373312,NA,-1.149443111,1.313455645
28172,NM_001172746.3,SEC23B,-1.034343785,0.891225669,NA,-0.136753463,0.18347116
28173,NM_001172745.3,SEC23B,-1.618981184,0.170336406,NA,-1.371123676,3.149385888
28174,NM_001318043.2,DTD1,0.101049458,0.93656276,NA,0.07959074,1.265763289
28175,NM_178483.3,SCP2D1,NA,NA,NA,NA,0
28176,NM_020689.4,SLC24A3,-0.810082903,0.544426922,NA,-0.606132272,1.519215156
28177,NM_181528.3,NAA20,-0.659120257,0.514821207,NA,-0.651349027,3.494957707
28178,NM_181527.3,NAA20,1.15596464,0.165278552,NA,1.387535441,5.218983913
28179,NM_015585.4,CFAP61,-0.073200769,0.961357161,NA,-0.048450565,0.894352223
28180,NM_001167816.1,CFAP61,1.408625202,0.852183483,NA,0.186333188,0.184623594
28181,NM_002196.3,INSM1,0.204405919,0.676605616,NA,0.417099519,8.536606163
28182,NM_001276389.2,KIZ,0,1,NA,0,0.119433585
28183,NM_001163023.3,KIZ,2.396602777,0.284884021,NA,1.069412091,3.215681313
28184,NM_001352435.2,KIZ,0,1,NA,0,0.127163687
28185,NM_001163022.3,KIZ,-1.933789236,0.745888128,NA,-0.32406592,0.440835252
28186,NM_001352436.2,KIZ,2.36979659,0.233929962,NA,1.190296281,1.208389561
28187,NM_001317960.1,XRN2,-1.03429237,0.891231042,NA,-0.136746666,0.252875497
28188,NM_002509.4,NKX2-2,-0.319411747,0.637304131,NA,-0.471471411,5.193861526
28189,NM_006192.5,PAX1,-0.073216299,0.932561779,NA,-0.084622163,2.868257664
28190,NM_153675.3,FOXA2,-0.485749925,0.427790205,NA,-0.792978747,6.847052949
28191,NM_000361.3,THBD,0.289578321,0.747934661,NA,0.321363868,2.867905715
28192,NM_012072.4,CD93,NA,NA,NA,NA,0
28193,NM_001317012.2,GZF1,1.009457174,0.439151182,NA,0.773627369,2.175417899
28194,NM_001317019.1,GZF1,-0.79730241,0.599617824,NA,-0.52495018,2.243782237
28195,NM_138283.1,CSTL1,0,1,NA,0,0.057787178
28196,NM_130794.2,CST11,NA,NA,NA,NA,0
28197,NM_080830.3,CST11,NA,NA,NA,NA,0
28198,NM_001281730.2,CST8,NA,NA,NA,NA,0
28199,NM_005492.4,CST8,NA,NA,NA,NA,0
28200,NM_080610.3,CST9L,NA,NA,NA,NA,0
28201,NM_001288614.2,CST3,-0.188777363,0.799720962,NA,-0.253708247,3.613650993
28202,NM_001322.3,CST2,-1.034358491,0.891224132,NA,-0.136755408,0.157660435
28203,NM_001900.5,CST5,0,1,NA,0,0.027957144
28204,NM_178312.3,GGTLC1,NA,NA,NA,NA,0
28205,NM_178311.3,GGTLC1,NA,NA,NA,NA,0
28206,NM_024893.3,SYNDIG1,-0.490489257,0.592838233,NA,-0.5347276,2.966914935
28207,NM_003650.4,CST7,-1.034389804,0.872614662,NA,-0.160338209,0.249952719
28208,NM_001037730.1,DEFB115,NA,NA,NA,NA,0
28209,NM_001037731.1,DEFB116,NA,NA,NA,NA,0
28210,NM_054112.3,DEFB118,NA,NA,NA,NA,0
28211,NM_153289.4,DEFB119,NA,NA,NA,NA,0
28212,NM_153323.5,DEFB119,NA,NA,NA,NA,0
28213,NM_001271209.2,DEFB119,NA,NA,NA,NA,0
28214,NM_001011878.3,DEFB121,NA,NA,NA,NA,0
28215,NM_153324.4,DEFB123,0,1,NA,0,0.031491156
28216,NM_001037500.1,DEFB124,0,1,NA,0,0.030093297
28217,NM_014012.6,REM1,NA,NA,NA,NA,0
28218,NM_002165.4,ID1,-1.296606427,0.339124017,NA,-0.95589751,1.319945798
28219,NM_181353.3,ID1,0,1,NA,0,0.061499623
28220,NM_032609.3,COX4I2,NA,NA,NA,NA,0
28221,NM_001322242.2,BCL2L1,1.058134941,0.68181145,NA,0.409992499,3.350721114
28222,NM_138578.3,BCL2L1,-2.51908411,0.430081879,NA,-0.789051547,0.462422599
28223,NM_001191.4,BCL2L1,-0.463043243,0.887788161,NA,-0.141103522,0.435526737
28224,NM_001317919.2,BCL2L1,-0.074362424,0.962345564,NA,-0.047210368,1.344919253
28225,NM_001322240.2,BCL2L1,-1.034500306,0.812206163,NA,-0.237580904,0.303184377
28226,NM_001317921.2,BCL2L1,-3.254250941,0.296759265,NA,-1.043408228,0.763964781
28227,NM_001322239.2,BCL2L1,-1.100644506,0.533665355,NA,-0.622420574,1.947253851
28228,NM_001317920.2,BCL2L1,-5.098868063,0.001808111,NA,-3.120065127,8.435325939
28229,NM_033118.4,MYLK2,0,1,NA,0,0.129459228
28230,NM_004118.4,FOXS1,0,1,NA,0,0.031434899
28231,NM_001320479.1,DUSP15,1.408105386,0.515100173,NA,0.650916836,0.501196376
28232,NM_001320478.1,DUSP15,1.506194043,0.28022208,NA,1.079820592,1.962620409
28233,NM_080611.4,DUSP15,-1.034291931,0.891231088,NA,-0.136746608,0.252385457
28234,NM_177991.3,DUSP15,-4.254798285,0.028872859,NA,-2.185218101,1.131875817
28235,NM_001367620.1,TTLL9,-1.034449952,0.842486827,NA,-0.198713546,0.280653241
28236,NM_001011718.2,XKR7,0.511126219,0.745302271,NA,0.324839866,1.325845977
28237,NM_080625.4,CCM2L,0.446925385,0.952857011,NA,0.059119395,0.239493181
28238,NM_001365692.1,CCM2L,-1.81269728,0.284615579,NA,-1.070008286,1.689221241
28239,NM_172236.2,POFUT1,-0.073212295,0.945035975,NA,-0.068941763,1.8495006
28240,NM_001164603.1,ASXL1,-0.020270245,0.97846917,NA,-0.02698817,4.153161459
28241,NM_001351680.2,NOL4L,-0.499007243,0.84140654,NA,-0.200094672,1.195730082
28242,NM_080616.6,NOL4L,0.231905873,0.71999983,NA,0.35845902,6.024199122
28243,NM_001256798.2,NOL4L,-1.073313381,0.408398717,NA,-0.826714824,1.960647294
28244,NM_182584.4,C20orf203,0.317696831,0.706789678,NA,0.376171129,3.175079349
28245,NM_001207056.2,DNMT3B,0.213624743,0.856208139,NA,0.181203129,5.826999218
28246,NM_001207055.2,DNMT3B,-1.6286011,0.515743096,NA,-0.649921242,2.205501354
28247,NM_175849.2,DNMT3B,-3.741539241,0.388902902,NA,-0.861608664,1.234297422
28248,NM_175848.2,DNMT3B,0.621889488,0.561262721,NA,0.580966961,5.274273328
28249,NM_006892.4,DNMT3B,-0.297904958,0.742149543,NA,-0.32900813,3.967907949
28250,NM_001143967.1,EFCAB8,NA,NA,NA,NA,0
28251,NM_080675.4,SUN5,NA,NA,NA,NA,0
28252,NM_025227.3,BPIFB2,NA,NA,NA,NA,0
28253,NM_174897.2,BPIFB6,NA,NA,NA,NA,0
28254,NM_182519.2,BPIFB4,NA,NA,NA,NA,0
28255,NM_001319164.2,BPIFA2,NA,NA,NA,NA,0
28256,NM_080574.4,BPIFA2,NA,NA,NA,NA,0
28257,NM_001042439.2,BPIFA3,NA,NA,NA,NA,0
28258,NM_178466.5,BPIFA3,NA,NA,NA,NA,0
28259,NM_016583.4,BPIFA1,NA,NA,NA,NA,0
28260,NM_001243193.2,BPIFA1,NA,NA,NA,NA,0
28261,NM_130852.3,BPIFA1,NA,NA,NA,NA,0
28262,NM_033197.3,BPIFB1,NA,NA,NA,NA,0
28263,NM_001365728.1,CDK5RAP1,-0.073777129,0.949145423,NA,-0.063779976,2.643048654
28264,NM_016082.4,CDK5RAP1,4.97829625,0.074283036,NA,1.784866115,6.60407846
28265,NM_031232.4,NECAB3,-2.519452327,0.608837804,NA,-0.511733118,0.574868002
28266,NM_031231.4,NECAB3,-1.269488214,0.149938951,NA,-1.439747141,7.728112825
28267,NM_080825.4,C20orf144,-1.034536957,0.73583363,NA,-0.337375794,0.603812009
28268,NM_001024675.2,ACTL10,0,1,NA,0,0.032389629
28269,NM_007238.5,PXMP4,-0.103741423,0.852345097,NA,-0.186127092,7.960347929
28270,NM_183397.3,PXMP4,-1.932730515,0.463865472,NA,-0.732496673,1.199787998
28271,NM_001282933.2,ZNF341,-1.2959046,0.305076419,NA,-1.02560795,2.416225689
28272,NM_007367.4,RALY,-0.927879117,0.533417932,NA,-0.622796996,2.765853051
28273,NM_001316363.2,EIF2S2,-0.597083813,0.59682286,NA,-0.528974902,2.356465021
28274,NM_001322086.2,AHCY,1.189657116,0.289736554,NA,1.058699723,2.434373574
28275,NM_001322084.2,AHCY,-3.075762751,0.063553805,NA,-1.855297149,2.375747263
28276,NM_001322085.2,AHCY,0.394243597,0.950163502,NA,0.062501457,0.31799442
28277,NM_001362750.2,AHCY,-1.39552145,0.147163193,NA,-1.449624739,4.669257531
28278,NM_001257138.3,ITCH,0,1,NA,0,0.031656061
28279,NM_001257137.3,ITCH,0.092565993,0.918352116,NA,0.102509697,3.21995707
28280,NM_001324198.2,ITCH,-0.243780444,0.753751651,NA,-0.313696379,7.450301361
28281,NM_001324197.2,ITCH,0.402262432,0.855537964,NA,0.182057038,0.602815909
28282,NM_181509.3,MAP1LC3A,NA,NA,NA,NA,0
28283,NM_032514.4,MAP1LC3A,NA,NA,NA,NA,0
28284,NM_001329430.2,TP53INP2,3.261827192,0.279500829,NA,1.081441367,2.71653258
28285,NM_001329429.2,TP53INP2,-1.930060908,0.325482496,NA,-0.983253894,2.304872048
28286,NM_021202.3,TP53INP2,2.685135339,0.718667887,NA,0.360239702,0.374485708
28287,NM_001242539.2,NCOA6,-2.08434628,0.120745805,NA,-1.551650781,2.142771528
28288,NM_001318240.1,NCOA6,-0.712665809,0.514025107,NA,-0.652583063,2.569415687
28289,NM_001322495.1,GSS,-1.07538635,0.54627601,NA,-0.603349801,1.142923752
28290,NM_001322494.1,GSS,0.393854881,0.95846301,NA,0.052082433,0.19876446
28291,NM_020884.5,MYH7B,0,1,NA,0,0.44500177
28292,NM_001355008.2,MMP24-AS1-EDEM2,0.183139089,0.871880296,NA,0.161270577,1.97562059
28293,NM_006690.4,MMP24,-0.488593576,0.737815088,NA,-0.334748134,1.358273623
28294,NM_001355003.2,MMP24OS,NA,NA,NA,NA,0
28295,NM_181468.2,EIF6,-2.932744076,0.144122992,NA,-1.46060821,1.974116074
28296,NM_001267810.1,EIF6,-0.422130043,0.882933529,NA,-0.147251479,3.981382789
28297,NM_178468.6,FAM83C,NA,NA,NA,NA,0
28298,NM_000557.5,GDF5,NA,NA,NA,NA,0
28299,NM_001319138.2,GDF5,0,1,NA,0,0.156033063
28300,NM_007186.6,CEP250,-0.627629937,0.471896025,NA,-0.719397519,3.64453452
28301,NM_001145350.2,C20orf173,0,1,NA,0,0.032696623
28302,NM_198398.2,ERGIC3,-0.468576576,0.865809577,NA,-0.168983554,0.543207348
28303,NM_003116.3,SPAG4,-1.475864989,0.556230368,NA,-0.588449877,1.668617033
28304,NM_001317931.1,SPAG4,-0.830537498,0.636869911,NA,-0.472079687,1.228239829
28305,NM_152927.3,CPNE1,1.678507503,0.166549412,NA,1.38337663,4.966498493
28306,NM_001198863.2,CPNE1,NA,NA,NA,NA,0
28307,NM_001198840.2,RBM12,-1.034374879,0.891222419,NA,-0.136757574,0.195383801
28308,NM_001198989.2,NFS1,-0.07311768,0.966207861,NA,-0.042364835,0.800155039
28309,NM_001323422.2,RBM39,1.404113283,0.787234434,NA,0.269903579,0.27969624
28310,NM_001323424.2,RBM39,-0.226477195,0.751085518,NA,-0.317208346,4.850296056
28311,NM_001242599.2,RBM39,0.876006234,0.304714247,NA,1.026376294,2.940572081
28312,NM_001242600.2,RBM39,0.51177112,0.585700565,NA,0.545076994,2.958097704
28313,NM_001304367.2,CNBD2,-1.081132372,0.650078664,NA,-0.453652911,0.470301845
28314,NM_001207076.3,CNBD2,1.355562992,0.857736417,NA,0.179256353,0.090268382
28315,NM_080834.4,CNBD2,0,1,NA,0,0.085744322
28316,NM_001365709.1,CNBD2,0,1,NA,0,0.123639635
28317,NM_001258331.2,EPB41L1,NA,NA,NA,NA,0
28318,NM_001258329.1,EPB41L1,-1.076433086,0.335198818,NA,-0.963695088,2.954982916
28319,NM_012156.2,EPB41L1,-1.03435117,0.869978068,NA,-0.163686344,0.313497833
28320,NM_014902.6,DLGAP4,-2.517489002,0.217822725,NA,-1.232338335,0.667380288
28321,NM_001042486.4,DLGAP4,-0.374916656,0.515038382,NA,-0.651012555,6.811882454
28322,NM_183006.4,DLGAP4,-1.6593386,0.106306927,NA,-1.615017399,5.65764839
28323,NM_181526.3,MYL9,NA,NA,NA,NA,0
28324,NM_006097.5,MYL9,NA,NA,NA,NA,0
28325,NM_021809.7,TGIF2,-2.940554331,0.161411645,NA,-1.400339609,2.402739493
28326,NM_199483.3,RAB5IF,0.364108289,0.537827756,NA,0.61610116,6.694749706
28327,NM_001199534.2,RAB5IF,0.687304272,0.275562569,NA,1.090341891,5.666532851
28328,NM_032214.4,SLA2,0,1,NA,0,0.030360204
28329,NM_175077.3,SLA2,-0.07318813,0.961639543,NA,-0.04809624,0.874087144
28330,NM_022477.4,NDRG3,0.996371274,0.419694368,NA,0.806951601,3.626415301
28331,NM_024918.4,DSN1,-0.823361502,0.574912856,NA,-0.560830846,2.777520086
28332,NM_001145317.2,DSN1,0.479453496,0.875936489,NA,0.156122468,1.200239188
28333,NM_080627.4,SOGA1,-0.543730997,0.329498162,NA,-0.975125196,8.843028395
28334,NM_001304783.1,TLDC2,-0.494798988,0.813578075,NA,-0.23581262,0.586781866
28335,NM_080628.3,TLDC2,NA,NA,NA,NA,0
28336,NM_001323282.2,RBL1,-1.034508868,0.891208416,NA,-0.136775289,0.03279417
28337,NM_001323281.2,RBL1,0.394391913,0.555287158,NA,0.589856055,4.929217068
28338,NM_183404.4,RBL1,1.432119936,0.096278952,NA,1.663167299,4.075843931
28339,NM_152503.7,MROH8,1.251552346,0.293319213,NA,1.050868013,1.62835112
28340,NM_213631.3,MROH8,NA,NA,NA,NA,0
28341,NM_213632.3,MROH8,0.40453223,0.841840966,NA,0.199539222,0.799721318
28342,NM_001324303.2,RPN2,-1.034526166,0.722042325,NA,-0.355730602,0.817373934
28343,NM_001369743.1,MANBAL,-1.078293703,0.366068218,NA,-0.903862685,2.827896646
28344,NM_181689.3,NNAT,-1.050457837,0.736384866,NA,-0.336644553,0.507841927
28345,NM_001322802.2,NNAT,-1.034534479,0.733397689,NA,-0.340609351,0.701399778
28346,NM_005386.4,NNAT,2.339090179,0.356384988,NA,0.922275313,1.01589043
28347,NM_080607.3,VSTM2L,0,1,NA,0,0.127299227
28348,NM_014657.3,TTI1,-0.217750462,0.820792475,NA,-0.226525826,3.552211495
28349,NM_004613.4,TGM2,0,1,NA,0,0.413499866
28350,NM_001323317.2,TGM2,-1.058401475,0.669910287,NA,-0.426271138,0.595662335
28351,NM_001323318.2,TGM2,0.402140451,0.856436136,NA,0.180912654,0.861872049
28352,NM_001323316.2,TGM2,0,1,NA,0,0.034143543
28353,NM_198951.3,TGM2,0,1,NA,0,0.029986897
28354,NM_001029864.2,KIAA1755,NA,NA,NA,NA,0
28355,NM_001348708.2,KIAA1755,NA,NA,NA,NA,0
28356,NM_001725.3,BPI,NA,NA,NA,NA,0
28357,NM_004139.5,LBP,NA,NA,NA,NA,0
28358,NM_020336.4,RALGAPB,NA,NA,NA,NA,0
28359,NM_001018082.3,,NA,NA,NA,NA,0
28360,NM_001164431.2,ARHGAP40,-2.071280096,0.206672726,NA,-1.26276756,1.999471777
28361,NM_080552.3,SLC32A1,NA,NA,NA,NA,0
28362,NM_001172735.3,PPP1R16B,1.505591885,0.392262503,NA,0.855521508,1.330891987
28363,NM_015568.4,PPP1R16B,-1.808013605,0.097021425,NA,-1.65946849,4.079834211
28364,NM_001190809.2,DHX35,-2.663675981,0.147693331,NA,-1.447727304,1.678264542
28365,NM_005461.5,MAFB,-0.253900182,0.703505725,NA,-0.380592396,4.885111679
28366,NM_052846.2,EMILIN3,-1.607906624,0.145228523,NA,-1.456593863,4.159266892
28367,NM_133170.4,PTPRT,NA,NA,NA,NA,0
28368,NM_007050.6,PTPRT,NA,NA,NA,NA,0
28369,NM_032107.5,L3MBTL1,-2.518228555,0.314109944,NA,-1.006635551,0.667571428
28370,NM_015478.7,L3MBTL1,-0.625774442,0.347936703,NA,-0.938598929,7.711339542
28371,NM_170693.3,SGK2,-0.48858483,0.725101976,NA,-0.351648382,1.390577487
28372,NM_001303459.3,IFT52,2.370037223,0.701136931,NA,0.383786181,0.337632929
28373,NM_001323581.2,IFT52,0.610708591,0.349517122,NA,0.935526327,6.827394932
28374,NM_001323580.2,IFT52,0.402557027,0.577909999,NA,0.556440149,4.965989678
28375,NM_001323579.2,IFT52,1.084255779,0.350046878,NA,0.934498367,2.292023841
28376,NM_001323578.2,IFT52,0.503929805,0.690683828,NA,0.397927229,1.952031284
28377,NM_176791.4,GTSF1L,NA,NA,NA,NA,0
28378,NM_001008901.2,GTSF1L,NA,NA,NA,NA,0
28379,NM_001098797.2,TOX2,-2.933063218,0.156559393,NA,-1.416738512,1.640410395
28380,NM_001098796.2,TOX2,-0.494111284,0.608561137,NA,-0.512128418,5.029484918
28381,NM_032883.3,TOX2,1.355605337,0.857731983,NA,0.179262,0.153486279
28382,NM_001098798.2,TOX2,-1.803958193,0.353467092,NA,-0.927885259,0.943715694
28383,NM_175913.4,JPH2,NA,NA,NA,NA,0
28384,NM_001030004.3,HNF4A,NA,NA,NA,NA,0
28385,NM_001287184.2,HNF4A,NA,NA,NA,NA,0
28386,NM_001030003.3,HNF4A,-1.931772373,0.34498107,NA,-0.944369093,0.658576466
28387,NM_001287182.2,HNF4A,NA,NA,NA,NA,0
28388,NM_175914.4,HNF4A,NA,NA,NA,NA,0
28389,NM_001287183.1,HNF4A,NA,NA,NA,NA,0
28390,NM_178850.3,HNF4A,NA,NA,NA,NA,0
28391,NM_178849.3,HNF4A,NA,NA,NA,NA,0
28392,NM_001258355.2,HNF4A,NA,NA,NA,NA,0
28393,NM_001261839.2,TTPAL,0.277652548,0.85159964,NA,0.187077792,2.2734797
28394,NM_001039199.3,TTPAL,1.012792463,0.380870358,NA,0.876293758,7.203903861
28395,NM_007066.5,PKIG,-1.124250388,0.221698815,NA,-1.222023303,8.469907325
28396,NM_022358.4,KCNK15,NA,NA,NA,NA,0
28397,NM_001205317.2,RIMS4,-0.710761699,0.570755904,NA,-0.566938591,4.777875499
28398,NM_001352385.2,STK4,-1.034501391,0.811559023,NA,-0.238415273,0.338671733
28399,NM_002251.5,KCNS1,NA,NA,NA,NA,0
28400,NM_001322799.2,KCNS1,0,1,NA,0,0.029505285
28401,NM_145652.4,WFDC5,NA,NA,NA,NA,0
28402,NM_080869.2,WFDC12,0.095181584,0.89729419,NA,0.129080198,3.948137563
28403,NM_002638.4,PI3,0,1,NA,0,0.091141544
28404,NM_003007.5,SEMG1,NA,NA,NA,NA,0
28405,NM_003008.3,SEMG2,NA,NA,NA,NA,0
28406,NM_030592.3,MATN4,0,1,NA,0,0.031434899
28407,NM_003833.4,MATN4,NA,NA,NA,NA,0
28408,NM_030590.4,MATN4,NA,NA,NA,NA,0
